task_id,track,tool,difficulty,data_type,evaluator,scoring_type,task_dir,generator,prompt_path,visible_files_count,hidden_files_count,has_oracle,bug_type,question_type,template,mutant_name,expected_error_category,p3_source,backend
task_003141,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000141,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000141/prompt.md,2,1,True,,,,,,,hspice
task_003142,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000142,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000142/prompt.md,2,1,True,,,,,,,hspice
task_003143,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000143,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000143/prompt.md,2,1,True,,,,,,,hspice
task_003144,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000144,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000144/prompt.md,2,1,True,,,,,,,hspice
task_003145,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000145,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000145/prompt.md,2,1,True,,,,,,,hspice
task_003146,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000146,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000146/prompt.md,2,1,True,,,,,,,hspice
task_003147,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000147,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000147/prompt.md,2,1,True,,,,,,,hspice
task_003148,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000148,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000148/prompt.md,2,1,True,,,,,,,hspice
task_003149,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000149,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rc_fall_delay_000149/prompt.md,2,1,True,,,,,,,hspice
task_003150,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000150,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000150/prompt.md,2,1,True,,,,,,,spectre
task_003151,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000151,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000151/prompt.md,2,1,True,,,,,,,spectre
task_003152,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000152,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000152/prompt.md,2,1,True,,,,,,,spectre
task_003153,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000153,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000153/prompt.md,2,1,True,,,,,,,spectre
task_003154,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000154,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000154/prompt.md,2,1,True,,,,,,,spectre
task_003155,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000155,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000155/prompt.md,2,1,True,,,,,,,spectre
task_003156,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000156,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000156/prompt.md,2,1,True,,,,,,,spectre
task_003157,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000157,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000157/prompt.md,2,1,True,,,,,,,spectre
task_003158,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000158,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000158/prompt.md,2,1,True,,,,,,,spectre
task_003159,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000159,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000159/prompt.md,2,1,True,,,,,,,spectre
task_003160,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000160,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000160/prompt.md,2,1,True,,,,,,,spectre
task_003161,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000161,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000161/prompt.md,2,1,True,,,,,,,spectre
task_003162,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000162,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000162/prompt.md,2,1,True,,,,,,,spectre
task_003163,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000163,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000163/prompt.md,2,1,True,,,,,,,spectre
task_003164,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000164,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000164/prompt.md,2,1,True,,,,,,,spectre
task_003165,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000165,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000165/prompt.md,2,1,True,,,,,,,spectre
task_003166,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000166,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000166/prompt.md,2,1,True,,,,,,,spectre
task_003167,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000167,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000167/prompt.md,2,1,True,,,,,,,spectre
task_003168,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000168,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000168/prompt.md,2,1,True,,,,,,,spectre
task_003169,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000169,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000169/prompt.md,2,1,True,,,,,,,spectre
task_003170,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000170,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000170/prompt.md,2,1,True,,,,,,,spectre
task_003171,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000171,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000171/prompt.md,2,1,True,,,,,,,spectre
task_003172,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000172,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000172/prompt.md,2,1,True,,,,,,,spectre
task_003173,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000173,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000173/prompt.md,2,1,True,,,,,,,spectre
task_003174,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000174,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000174/prompt.md,2,1,True,,,,,,,spectre
task_003175,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000175,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000175/prompt.md,2,1,True,,,,,,,spectre
task_003176,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000176,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000176/prompt.md,2,1,True,,,,,,,spectre
task_003177,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000177,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000177/prompt.md,2,1,True,,,,,,,spectre
task_003178,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000178,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000178/prompt.md,2,1,True,,,,,,,spectre
task_003179,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000179,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000179/prompt.md,2,1,True,,,,,,,spectre
task_003180,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000180,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000180/prompt.md,2,1,True,,,,,,,spectre
task_003181,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000181,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000181/prompt.md,2,1,True,,,,,,,spectre
task_003182,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000182,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000182/prompt.md,2,1,True,,,,,,,spectre
task_003183,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000183,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000183/prompt.md,2,1,True,,,,,,,spectre
task_003184,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000184,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000184/prompt.md,2,1,True,,,,,,,spectre
task_003185,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000185,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000185/prompt.md,2,1,True,,,,,,,spectre
task_003186,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000186,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000186/prompt.md,2,1,True,,,,,,,spectre
task_003187,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000187,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000187/prompt.md,2,1,True,,,,,,,spectre
task_003188,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000188,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000188/prompt.md,2,1,True,,,,,,,spectre
task_003189,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000189,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000189/prompt.md,2,1,True,,,,,,,spectre
task_003190,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000190,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000190/prompt.md,2,1,True,,,,,,,spectre
task_003191,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000191,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000191/prompt.md,2,1,True,,,,,,,spectre
task_003192,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000192,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000192/prompt.md,2,1,True,,,,,,,spectre
task_003193,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000193,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000193/prompt.md,2,1,True,,,,,,,spectre
task_003194,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000194,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000194/prompt.md,2,1,True,,,,,,,spectre
task_003195,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000195,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000195/prompt.md,2,1,True,,,,,,,spectre
task_003196,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000196,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000196/prompt.md,2,1,True,,,,,,,spectre
task_003197,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000197,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000197/prompt.md,2,1,True,,,,,,,spectre
task_003198,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000198,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000198/prompt.md,2,1,True,,,,,,,spectre
task_003199,p4_spice_sim,spectre,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000199,p4_spice_gen.py,p4_spice_sim/generated_spectre/spectre_rc_fall_delay_000199/prompt.md,2,1,True,,,,,,,spectre
task_004200,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000200,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000200/prompt.md,2,1,True,,,,,,,hspice
task_004201,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000201,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000201/prompt.md,2,1,True,,,,,,,hspice
task_004202,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000202,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000202/prompt.md,2,1,True,,,,,,,hspice
task_004203,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000203,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000203/prompt.md,2,1,True,,,,,,,hspice
task_004204,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000204,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000204/prompt.md,2,1,True,,,,,,,hspice
task_004205,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000205,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000205/prompt.md,2,1,True,,,,,,,hspice
task_004206,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000206,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000206/prompt.md,2,1,True,,,,,,,hspice
task_004207,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000207,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000207/prompt.md,2,1,True,,,,,,,hspice
task_004208,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000208,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000208/prompt.md,2,1,True,,,,,,,hspice
task_004209,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000209,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000209/prompt.md,2,1,True,,,,,,,hspice
task_004210,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000210,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000210/prompt.md,2,1,True,,,,,,,hspice
task_004211,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000211,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000211/prompt.md,2,1,True,,,,,,,hspice
task_004212,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000212,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000212/prompt.md,2,1,True,,,,,,,hspice
task_004213,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000213,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000213/prompt.md,2,1,True,,,,,,,hspice
task_004214,p4_spice_sim,hspice,easy,template_synthetic,spice_sim.SPICESimEvaluator,explanation:0.1|hidden_metric:0.2|output_generated:0.2|public_metric:0.2|tool_run:0.3,p4_spice_sim/generated_hspice/hspice_rlc_settling_000214,p4_spice_gen.py,p4_spice_sim/generated_hspice/hspice_rlc_settling_000214/prompt.md,2,1,True,,,,,,,hspice
